15,0.15360691743593805,0.14209674741173345,0.3164040990192297,0.17270944348981387,0.09982632893217207,0.14880188912114628,0.15676465771917858,0.2775202235843785,0.7851550864953468,0.3528588926108689,0.12492041943015333,0.149126902121947,0.3038492807979397,0.2696617738994316,0.16641352491149597,0.0511312236011293,0.13852793257800594,0.1309123630873602,0.1536665747122946,1.0000000000000002,0.8233639747957355,0.13182754460671317,0.09242941094959767,0.10977191935428454,0.047613207645231394,0.13807081838366253,0.08664687046433875,0.09375421792477388,0.29789131273022595,0.03884545440619386,0.04966407587997885,0.054044401380982744,0.092182302901437,0.05986740037563851,0.13503108442627898,0.04859720268320801,0.13083986042171827,0.10418655519241146,0.18977640726470424,0.27643702797454595,0.3229949394061294,0.13472613285756807,0.18241942498443509,0.3940745596012871,0.019354760655243844,0.019027462989149313,0.22016682039844798,0.11246376782255413
8,0.16108206425906385,0.14901176183765813,0.33180162886416,0.181114198102282,0.10468429026645149,0.15604320342720907,0.16439347322233877,0.2910255035047643,0.8233639747957355,0.1309995628179262,0.1309995628179262,0.2449839872925998,0.42170333989905073,0.3701046347708875,0.27338225559662277,0.053619480054969804,0.22757212006327732,0.2150613486814872,0.2524417100532914,0.8233639747957355,1.0,0.2840493494174835,0.09692740771404303,0.18033206694110343,0.10259237320740333,0.19162436423111168,0.1423424983067164,0.15401836828829418,0.36179784621270134,0.10948109728151073,0.13997204063972354,0.10289106383192495,0.09666827436798557,0.06278079526173401,0.18532708385632335,0.050962143216577466,0.1372070682486544,0.10925670313925623,0.19901171080147773,0.28988959512419965,0.26594239714833834,0.05001734368631758,0.12265762615121506,0.26497315190749937,0.010250072770623678,0.010076739452021505,0.15300379087447108,0.05955960007841193
5,0.09238101853339742,0.290574455114657,0.10864258598076404,0.10386950383650095,0.11176617507121045,0.30428583791664165,0.32056894916811207,0.026687069661214317,0.13182754460671317,0.8000908790385421,0.8000908790385421,0.18428041930409178,0.214371688786755,0.11915857834719285,0.2056419982726187,0.05724683407412447,0.37114719319391654,0.3507433859008655,0.18989022381654955,0.13182754460671317,0.2840493494174835,1.0000000000000002,0.10348453996480961,0.13564833064044068,0.36117799043650506,0.0974116984293871,0.23214626951692505,0.11585479443927818,0.10276844283736454,0.11688748574030265,0.14944113925207986,0.10985163699569325,0.18850412078177886,0.38343900229280686,0.05966775275651739,0.31125558808551923,0.04086293990157318,0.12538897460985232,0.22839673572196378,0.04641377896298918,0.04257962978230413,0.3054851452655574,0.04016207437241187,0.08676078094387576,0.011763544729578045,0.011564617922702428,0.09118659838388987,0.06835385809222386
7,0.0647719196427403,0.05991838947413325,0.07617353608611224,0.07282694283563146,0.9259021336184737,0.06274576800138221,0.06610345407681945,0.018711340912218623,0.09242941094959767,0.09806245102650704,0.09806245102650704,0.06288281727183248,0.07315099338897767,0.018181497972495523,0.0701721227335217,0.040137978508106326,0.058413515920984704,0.055202234402445455,0.06479707551706401,0.09242941094959767,0.09692740771404303,0.10348453996480961,1.0000000000000004,0.046287875950706325,0.03737633818573613,0.033240221916176135,0.036536662701741204,0.039533640613053894,0.03506812734992114,0.030493657383528695,0.03898626846574283,0.46170522729822366,0.038870806182962195,0.04699587180543245,0.009104246969152784,0.03814877367436223,0.028650594047238916,0.1303395120527441,0.23741416804042698,0.16055175759627366,0.029854231989009522,0.03744152430899794,0.028159190007146076,0.060831352810929495,0.012227986430501984,0.012021205706574275,0.09478677671690507,0.07105256692930115
1,0.7146287497115165,0.0382250347075073,0.09046595855441612,0.30210440601169997,0.049992190610697596,0.0400287654700307,0.0421708068015306,0.04699564206075213,0.10977191935428454,0.06255910125237372,0.06255910125237372,0.7360973626644484,0.1360963854057363,0.08736472376892532,0.3383072844220668,0.12991740228322635,0.07656888578926734,0.07235951328440354,0.3123936087827304,0.10977191935428454,0.18033206694110343,0.13564833064044068,0.046287875950706325,1.0,0.04899319146678096,0.06184296129542054,0.04789253838640443,0.19059589589315784,0.0652437534223759,0.13153039022421187,0.16816215386006436,0.049135831767409696,0.024797694472311456,0.029981093394503416,0.043747221641877526,0.02433707265080711,0.03402629819766849,0.02802692363355743,0.05105120199085115,0.038648444954753274,0.03545577444033165,0.023885881759743807,0.033442692134346766,0.07224512507836608,0.002629385644325345,0.002584921556136428,0.03794376397747658,0.015278443473763378
5,0.033365990628370014,0.10494909777049424,0.03923931088035758,0.03751537866330427,0.0403674825109944,0.10990134745702071,0.11578244885688083,0.009638782190876409,0.047613207645231394,0.28897521585771746,0.28897521585771746,0.0665580315210484,0.07742633576248001,0.04303745587070995,0.07427336368545165,0.02067629648974432,0.13405019739392807,0.1266807912785702,0.06858416944159954,0.047613207645231394,0.10259237320740333,0.36117799043650506,0.03737633818573613,0.04899319146678096,1.0000000000000002,0.035182961483732886,0.08384612311145427,0.041844201838012865,0.0640131141648938,0.07963745877302604,0.053974850363608114,0.039675993496264925,0.06808353953296312,0.44456815367800623,0.04535151889322199,0.3901351224520645,0.014758794516977878,0.07898179750593727,0.0824918740303164,0.016763635414416563,0.038275455324120244,0.38290231281797726,0.036102279217188185,0.031336084510010874,0.16230153627500252,0.1626645458322918,0.05743791646132274,0.13489467861827276
4,0.055241377944241374,0.02745013916352948,0.43637493575982766,0.0621111848451706,0.03590036215412058,0.028745433224703538,0.03028367467022814,0.07462775514607164,0.13807081838366253,0.04492490454130903,0.04492490454130903,0.08401464864860789,0.4544056119569356,0.1024600110301836,0.0937535322391578,0.018388229481133125,0.054985602670989585,0.051962770594215765,0.08657219522290663,0.13807081838366253,0.19162436423111168,0.0974116984293871,0.033240221916176135,0.06184296129542054,0.035182961483732886,1.0000000000000004,0.16776040059132055,0.171787915721154,0.30286745103845,0.03754537601996173,0.04800192022725831,0.035285394251486996,0.1596957450172422,0.021530004936588347,0.3779984544250954,0.01747692412078773,0.13033692073721664,0.1013214576433732,0.036660858775861185,0.14804194324698886,0.2434121146442032,0.017152915186753402,0.20084463450956802,0.24801441864138365,0.009505616444846626,0.014236442219918904,0.20291770973888193,0.09839230884834088
2,0.032616409323999784,0.6097737776732812,0.03835778291495444,0.10358791522754224,0.03946060968555503,0.28128855847902723,0.29634102665447504,0.03709532760271885,0.08664687046433875,0.16790106352055884,0.16790106352055884,0.06506277676780149,0.07568691988839835,0.0689600760202372,0.13708079688380875,0.02021179461222026,0.6254830260716362,0.6618692720909615,0.20965392476098338,0.08664687046433875,0.1423424983067164,0.23214626951692505,0.036536662701741204,0.04789253838640443,0.08384612311145427,0.16776040059132055,1.0000000000000004,0.1932964851139406,0.192201049081221,0.04126875997129896,0.0527622821773562,0.038784655268416006,0.2659291633092904,0.08046562955146869,0.15904398167578904,0.06531776031377327,0.11767557308532497,0.12343057438596,0.11535934426106194,0.09661494353692143,0.14776892657564247,0.06410681851723582,0.13335864277783183,0.16451455789693134,0.01157981463126713,0.014072328870254149,0.17897246000724648,0.09100552768461223
3,0.2294834159230437,0.09221786832623552,0.07726534475279032,0.5428436108087127,0.042697429002085105,0.1014285393059175,0.10685623913217374,0.040138130891727464,0.09375421792477388,0.05343060089040991,0.05343060089040991,0.25892756252142884,0.1162374699391224,0.07461663601539094,0.5633809990782621,0.021869699235182064,0.12347052291391766,0.19326009223279367,0.6101145815237123,0.09375421792477388,0.15401836828829418,0.11585479443927818,0.039533640613053894,0.19059589589315784,0.041844201838012865,0.171787915721154,0.1932964851139406,1.0000000000000002,0.18123466566735738,0.04465389569294094,0.05709019235149611,0.04196602834800438,0.13239525714257466,0.025606311525439865,0.14843360701717306,0.02078585512922223,0.07019754441911943,0.055476385901108254,0.04360191153553966,0.079733208581211,0.1371324126605886,0.020400501120881563,0.20529138930382523,0.35614292092266964,0.005204595930492141,0.00802543285373034,0.11251732138334439,0.05590696412553739
8,0.05827914391242526,0.053912134493224705,0.12004511469291912,0.06552672679194614,0.0378745507507074,0.05645609491609464,0.05947720454326754,0.10529240036099068,0.29789131273022595,0.04739535968233116,0.04739535968233116,0.08863467895906238,0.15257136011617922,0.13390305973344555,0.09890911126762832,0.019399412398932968,0.082335102896952,0.07780873275656083,0.09133286699153204,0.29789131273022595,0.36179784621270134,0.10276844283736454,0.03506812734992114,0.0652437534223759,0.0640131141648938,0.30286745103845,0.192201049081221,0.18123466566735738,1.0,0.07471937278067435,0.05064158283344867,0.03722576528892401,0.18466494558563004,0.022713956509215927,0.30741410353801263,0.04588924036437448,0.1613668288172471,0.15680183473222964,0.07200200833907962,0.20977920090503674,0.32744899464280264,0.04503848861015586,0.1554087304385942,0.09586671566432417,0.1600368484261173,0.17367333662588783,0.26367630124365543,0.21717726831917156
6,0.1381150053315576,0.025181996103807697,0.03201357222329584,0.030607094196528826,0.032933996236036205,0.026370262939449364,0.02778140296526683,0.01258249261080603,0.03884545440619386,0.04121286104903364,0.04121286104903364,0.17868613161187252,0.08262524720649786,0.056181212497329075,0.07926056392742815,0.7597208060034751,0.06597902461156872,0.06235182944952814,0.07318935990911972,0.03884545440619386,0.10948109728151073,0.11688748574030265,0.030493657383528695,0.13153039022421187,0.07963745877302604,0.03754537601996173,0.04126875997129896,0.04465389569294094,0.07471937278067435,1.0,0.7821640434842704,0.043521169793174996,0.01633629505802697,0.019751029209660938,0.05920199669030084,0.0542264603171097,0.012041030374836906,0.06244797326417002,0.03363165473793097,0.013676689040251924,0.04243620882989959,0.05322114282059993,0.04002679647106602,0.025565688646145595,0.20805475479246058,0.208593126838264,0.045414026836457844,0.15392939412808362
